session_id,model,input_tokens,output_tokens,total_tokens
d683fbeb96e04c2eaf8af9ba68731a8b,unknown,0,0,0
d687b93b75284676bae5deb3eb611f8c,deepseek-chat,670,327,997
d687b93b75284676bae5deb3eb611f8c,unknown,0,0,0
d689d1b4dae1463fa8057c5626859afe,deepseek-chat,3477,1050,4527
d689d1b4dae1463fa8057c5626859afe,gpt-4.1,4125,918,5043
d689d1b4dae1463fa8057c5626859afe,unknown,0,0,0
d68a31b5e17b496e8c3bf41e02f882eb,deepseek-chat,3534,1331,4865
d68a31b5e17b496e8c3bf41e02f882eb,gpt-4.1,4324,1029,5353
d68a31b5e17b496e8c3bf41e02f882eb,unknown,0,0,0
d6982ccf756041e9b650464c4bdb6bcb,ark/deepseek-v3,5959,700,6659
d6982ccf756041e9b650464c4bdb6bcb,deepseek-chat,4415,65,4480
d6982ccf756041e9b650464c4bdb6bcb,unknown,0,0,0
d69aac694545461bab9fe2d439c2bc74,ark/deepseek-v3,701,179,880
d69aac694545461bab9fe2d439c2bc74,unknown,0,0,0
d69bef3787b344938be0d1d909a4ccea,ark/deepseek-v3,467,94,561
d69bef3787b344938be0d1d909a4ccea,unknown,0,0,0
d6aa86f31d024c3da903c8b6f8a95776,ark/deepseek-v3,3799,580,4379
d6aa86f31d024c3da903c8b6f8a95776,unknown,0,0,0
d6adde6fbba0439d91ba3d0946dab92b,deepseek-chat,670,352,1022
d6adde6fbba0439d91ba3d0946dab92b,unknown,0,0,0
d6ae0b9cc2a74c81ae5f55422e87d750,ark/deepseek-v3,467,85,552
d6ae0b9cc2a74c81ae5f55422e87d750,unknown,0,0,0
d6b1c84a8ab84a3286410d5cbf246504,ark/deepseek-v3,0,0,0
d6b1c84a8ab84a3286410d5cbf246504,unknown,0,0,0
d6b8ae6aafcf464b871ee31af67adc34,deepseek-chat,690,210,900
d6b8ae6aafcf464b871ee31af67adc34,unknown,0,0,0
d6c6aaa1743f4025b8dc4e0a6dbbde44,ark/deepseek-v3,13462,2484,15946
d6c6aaa1743f4025b8dc4e0a6dbbde44,unknown,0,0,0
d6c7a5c75dcf42e4a8b835d4f6ecd7c9,ark/deepseek-v3,2885,548,3433
d6c7a5c75dcf42e4a8b835d4f6ecd7c9,unknown,0,0,0
d6c96193ab8c493bb04de61955923b35,deepseek-chat,561,206,767
d6c96193ab8c493bb04de61955923b35,unknown,0,0,0
d6cbf1fe62c94544875c1e70b92ff6d7,ark/deepseek-v3,467,92,559
d6cbf1fe62c94544875c1e70b92ff6d7,unknown,0,0,0
d6cf56a370224b3ba433a7c08995f09c,ark/deepseek-v3,638,178,816
d6cf56a370224b3ba433a7c08995f09c,unknown,0,0,0
d6d17bee8f5241ea88473131fe0ec937,ark/deepseek-v3,467,137,604
d6d17bee8f5241ea88473131fe0ec937,unknown,0,0,0
d6d4928f9c6a42d1967cc11748a9410e,ark/deepseek-v3,7002,1401,8403
d6d4928f9c6a42d1967cc11748a9410e,unknown,0,0,0
d6da1d5c7abf4a7ca547cd7cea5bc3be,ark/deepseek-v3,2044,1108,3152
d6da1d5c7abf4a7ca547cd7cea5bc3be,deepseek-chat,6522,275,6797
d6da1d5c7abf4a7ca547cd7cea5bc3be,unknown,0,0,0
d6dafffbe6ab423c8802663a8d83f9ec,ark/deepseek-v3,1240,595,1835
d6dafffbe6ab423c8802663a8d83f9ec,unknown,0,0,0
d6e181f511354cd9bf9012ea8735b0ec,deepseek-chat,658,348,1006
d6e181f511354cd9bf9012ea8735b0ec,unknown,0,0,0
d6e6458d3dc54398afd3d174cf96fc74,ark/deepseek-v3,646,412,1058
d6e6458d3dc54398afd3d174cf96fc74,unknown,0,0,0
d6e9de80bba344d0bf24e0f6c7ab0b98,ark/deepseek-v3,1089,309,1398
d6e9de80bba344d0bf24e0f6c7ab0b98,unknown,0,0,0
d6e9ec59a325445f95db4577e511460b,ark/deepseek-v3,0,0,0
d6e9ec59a325445f95db4577e511460b,unknown,0,0,0
d6ea77124c694a5f9865d7c92b41fa79,ark/deepseek-v3,7332,1222,8554
d6ea77124c694a5f9865d7c92b41fa79,unknown,0,0,0
d6edb122a7fa4a7fafad5d4508300b83,ark/deepseek-v3,832,113,945
d6edb122a7fa4a7fafad5d4508300b83,unknown,0,0,0
d6f03da35ba74991adf6da368665f183,ark/deepseek-v3,0,0,0
d6f03da35ba74991adf6da368665f183,unknown,0,0,0
d6f4e31a4cf5408da52c442996d7efbd,ark/deepseek-v3,3144,322,3466
d6f4e31a4cf5408da52c442996d7efbd,unknown,0,0,0
d6f62c355e8949f68a9a42f37b596dec,ark/deepseek-v3,112,870,982
d6f62c355e8949f68a9a42f37b596dec,unknown,0,0,0
d6f631b172a44778a871b48487bef8ac,deepseek-chat,3258,1272,4530
d6f631b172a44778a871b48487bef8ac,gpt-4.1,3368,884,4252
d6f631b172a44778a871b48487bef8ac,unknown,0,0,0
d6fc993dbfa944ee99527f33fb39e6c6,ark/deepseek-v3,5193,1425,6618
d6fc993dbfa944ee99527f33fb39e6c6,unknown,0,0,0
d704f8242e364594b9cec3f6481751b1,ark/deepseek-v3,5346,369,5715
d704f8242e364594b9cec3f6481751b1,unknown,0,0,0
d70df24bf8df4ab3b601e41dc87acfeb,ark/deepseek-v3,467,98,565
d70df24bf8df4ab3b601e41dc87acfeb,unknown,0,0,0
d712db61c41b41ab897ed58ab3a0f5c5,ark/deepseek-v3,1168,597,1765
d712db61c41b41ab897ed58ab3a0f5c5,unknown,0,0,0
d71345728f0d480faa0df7ba8725942c,ark/deepseek-v3,467,97,564
d71345728f0d480faa0df7ba8725942c,unknown,0,0,0
d715777e83cc4ef2bce45cae516caa39,ark/deepseek-v3,3144,294,3438
d715777e83cc4ef2bce45cae516caa39,unknown,0,0,0
d71a376da5fa4d308a92834b46f2ce1d,ark/deepseek-v3,6000,1495,7495
d71a376da5fa4d308a92834b46f2ce1d,unknown,0,0,0
d71bcb3ddde8475298e284002b43858c,deepseek-chat,949,303,1252
d71bcb3ddde8475298e284002b43858c,unknown,0,0,0
d720b0d64d644921ab5875d5b0245f45,ark/deepseek-v3-1,2759,904,3663
d720b0d64d644921ab5875d5b0245f45,unknown,0,0,0
d7214bea502249aca81f81c35850c728,ark/deepseek-v3,1198,678,1876
d7214bea502249aca81f81c35850c728,unknown,0,0,0
d72177b7501a496286da8e6bccb5625d,ark/deepseek-v3,1045,273,1318
d72177b7501a496286da8e6bccb5625d,unknown,0,0,0
d72b8fbe279644018011a78dc2bdf409,ark/deepseek-v3,467,94,561
d72b8fbe279644018011a78dc2bdf409,unknown,0,0,0
d72dc39669fa4edbbc2671edc5e00e92,ark/deepseek-v3,0,0,0
d72dc39669fa4edbbc2671edc5e00e92,unknown,0,0,0
d73024f3c6634a72b384b0530853cc7b,ark/deepseek-v3,1065,284,1349
d73024f3c6634a72b384b0530853cc7b,unknown,0,0,0
d731504dbb8c432d9161da8ea1fb83eb,deepseek-chat,1187,460,1647
d731504dbb8c432d9161da8ea1fb83eb,unknown,0,0,0
d73255fc3c85461fa9786f9c1faff9d6,ark/deepseek-v3,2203,1019,3222
d73255fc3c85461fa9786f9c1faff9d6,unknown,0,0,0
d7356b6ee8094401abae3b9b0a238038,ark/deepseek-v3-1,1078,436,1514
d7356b6ee8094401abae3b9b0a238038,unknown,0,0,0
d737205df7b741b6a95464e443f89fe7,deepseek-chat,671,341,1012
d737205df7b741b6a95464e443f89fe7,unknown,0,0,0
d73f6388b0c04f5698e6a91f6890e342,ark/deepseek-v3-1,1891,1113,3004
d73f6388b0c04f5698e6a91f6890e342,gpt-4.1,1061,19,1080
d73f6388b0c04f5698e6a91f6890e342,unknown,0,0,0
d742284884c642938db0b2d13a04ebba,deepseek-chat,748,241,989
d742284884c642938db0b2d13a04ebba,unknown,0,0,0
d7441715bd484c95af7b23a2b9543c4a,ark/deepseek-v3,467,104,571
d7441715bd484c95af7b23a2b9543c4a,unknown,0,0,0
d7445bc646564716a1ee750fcfeb02c4,ark/deepseek-v3,3443,1349,4792
d7445bc646564716a1ee750fcfeb02c4,unknown,0,0,0
d7551303a2ea485a894de59f56cc7da1,ark/deepseek-v3,701,199,900
d7551303a2ea485a894de59f56cc7da1,unknown,0,0,0
d755d4a3fbda4d6184bbe7fe20f77643,ark/deepseek-v3,3990,811,4801
d755d4a3fbda4d6184bbe7fe20f77643,unknown,0,0,0
d75c1da60c8244b28daf85e39f019f98,ark/deepseek-v3,1088,309,1397
d75c1da60c8244b28daf85e39f019f98,unknown,0,0,0
d762912dca8e40ba915999f0f89ded42,ark/deepseek-v3,0,0,0
d762912dca8e40ba915999f0f89ded42,unknown,0,0,0
d76755cb00a34198bcf3a5b2e3230c15,deepseek-chat,864,257,1121
d76755cb00a34198bcf3a5b2e3230c15,unknown,0,0,0
d767ba5a07f8401da6843e0daf6be425,deepseek-chat,3512,1288,4800
d767ba5a07f8401da6843e0daf6be425,gpt-4.1,4135,796,4931
d767ba5a07f8401da6843e0daf6be425,unknown,0,0,0
d7726d52e4344ddfa99550dca6f1b510,deepseek-chat,561,207,768
d7726d52e4344ddfa99550dca6f1b510,unknown,0,0,0
d776924480024f7088212534f3570545,deepseek-chat,671,382,1053
d776924480024f7088212534f3570545,unknown,0,0,0
d776bc574ef04d95bcb8cf16f0b063e3,deepseek-chat,749,312,1061
d776bc574ef04d95bcb8cf16f0b063e3,unknown,0,0,0
d77a3fe7c4cc4d13bdc90470ba65c327,ark/deepseek-v3,467,114,581
d77a3fe7c4cc4d13bdc90470ba65c327,unknown,0,0,0
d77fb9dfdfb348a79a36f027ca456744,ark/deepseek-v3,25528,5003,30531
d77fb9dfdfb348a79a36f027ca456744,deepseek-chat,6456,120,6576
d77fb9dfdfb348a79a36f027ca456744,unknown,0,0,0
d784a63946aa44099fddb56cf5ef3f9b,deepseek-chat,2198,794,2992
d784a63946aa44099fddb56cf5ef3f9b,unknown,0,0,0
d78de1af959d447cad3cf1476c0f9a5a,ark/deepseek-v3,467,97,564
d78de1af959d447cad3cf1476c0f9a5a,unknown,0,0,0
d78fcee66d40477bae1a6065c02b369f,deepseek-chat,670,366,1036
d78fcee66d40477bae1a6065c02b369f,unknown,0,0,0
d792328a83824b33a15fff9128f5a4f5,ark/deepseek-v3-1,4497,1778,6275
d792328a83824b33a15fff9128f5a4f5,gpt-4.1,3836,1186,5022
d792328a83824b33a15fff9128f5a4f5,unknown,0,0,0
d794fa95990b40edb871876e7e93c221,ark/deepseek-v3,465,98,563
d794fa95990b40edb871876e7e93c221,unknown,0,0,0
d79786e261a14a5b8c40cae9dbb2411c,deepseek-chat,794,388,1182
d79786e261a14a5b8c40cae9dbb2411c,unknown,0,0,0
d7a06fc2f9914149a25ca18be50ed060,ark/deepseek-v3,5643,1058,6701
d7a06fc2f9914149a25ca18be50ed060,unknown,0,0,0
d7acf109f8f54fbbaa771052cfe5647c,ark/deepseek-v3,3143,368,3511
d7acf109f8f54fbbaa771052cfe5647c,unknown,0,0,0
d7cb6fe8c727409cbdc8ccd53246d49f,deepseek-chat,2112,796,2908
d7cb6fe8c727409cbdc8ccd53246d49f,unknown,0,0,0
d7cebf0368b3447a83dbb0a3d3e2ba29,ark/deepseek-v3,5165,1388,6553
d7cebf0368b3447a83dbb0a3d3e2ba29,unknown,0,0,0
d7d137f2237a4a5da580f0510d38bf90,ark/deepseek-v3-1,1405,860,2265
d7d137f2237a4a5da580f0510d38bf90,unknown,0,0,0
d7d3fecbdf2b4db499b0c45353c60109,deepseek-chat,561,207,768
d7d3fecbdf2b4db499b0c45353c60109,unknown,0,0,0
d7e5c0703fea4c1d8cfa6d374215705b,unknown,0,0,0
d7ec52a4d26d46e39e9d8df697663f4a,unknown,0,0,0
d7fb0268c53144f084086ed0e89e617f,deepseek-chat,2222,645,2867
d7fb0268c53144f084086ed0e89e617f,unknown,0,0,0
d7fd671072bf49a5ae762eff3a7b28f5,ark/deepseek-v3,6631,754,7385
d7fd671072bf49a5ae762eff3a7b28f5,unknown,0,0,0
d7ff0dcde7c8426680a4a37d3e34a982,ark/deepseek-v3,2310,372,2682
d7ff0dcde7c8426680a4a37d3e34a982,unknown,0,0,0
d7ff66717efd4d2d8786f1a8ee34757a,deepseek-chat,2098,412,2510
d7ff66717efd4d2d8786f1a8ee34757a,unknown,0,0,0
d803b4266f114a14b819207cd3ab34f4,ark/deepseek-v3,613,224,837
d803b4266f114a14b819207cd3ab34f4,unknown,0,0,0
d8049ab187f448629fd839b6b37d5304,deepseek-chat,1398,487,1885
d8049ab187f448629fd839b6b37d5304,unknown,0,0,0
d806457615aa452ab166fd357d346951,deepseek-chat,12801,1361,14162
d806457615aa452ab166fd357d346951,unknown,0,0,0
d807f056aade4f3e9dff0e67e5a9e7e4,deepseek-chat,924,401,1325
d807f056aade4f3e9dff0e67e5a9e7e4,unknown,0,0,0
d808b81e270d432eb437ee42046b5e3b,ark/deepseek-v3,1455,219,1674
d808b81e270d432eb437ee42046b5e3b,unknown,0,0,0
d80ecc4371594d65ad40bf35d479a370,ark/deepseek-v3,1455,223,1678
d80ecc4371594d65ad40bf35d479a370,unknown,0,0,0
d81143eaa56749a3aeafd20fd36c9e5d,deepseek-chat,671,355,1026
d81143eaa56749a3aeafd20fd36c9e5d,unknown,0,0,0
d813dc5376574255b75d658f0daf8555,ark/deepseek-v3,467,97,564
d813dc5376574255b75d658f0daf8555,unknown,0,0,0
d81822a7b6ac426d9bb306867a3b9ffa,deepseek-chat,923,471,1394
d81822a7b6ac426d9bb306867a3b9ffa,unknown,0,0,0
d81e7597d67b498b973efaac3a923bf5,deepseek-chat,2211,947,3158
d81e7597d67b498b973efaac3a923bf5,unknown,0,0,0
d8274f9a07174f678fce9ad4f3b09737,ark/deepseek-v3,2469,1218,3687
d8274f9a07174f678fce9ad4f3b09737,ark/deepseek-v3-1,0,0,0
d8274f9a07174f678fce9ad4f3b09737,unknown,0,0,0
d827ce7752014ff585e47797bda6c79c,ark/deepseek-v3-1,6483,916,7399
d827ce7752014ff585e47797bda6c79c,unknown,0,0,0
d82c623a3e85429c8c5b6916dafacb03,ark/deepseek-v3,3148,301,3449
d82c623a3e85429c8c5b6916dafacb03,unknown,0,0,0
d82ced7c156b42e7acedecd288fb8b7e,ark/deepseek-v3,5958,754,6712
d82ced7c156b42e7acedecd288fb8b7e,unknown,0,0,0
d830cc9fc74e452abd9047c40b7be2f7,ark/deepseek-v3,0,0,0
d830cc9fc74e452abd9047c40b7be2f7,unknown,0,0,0
d83771e0b81e4f2fa96a138e74668821,ark/deepseek-v3,1455,214,1669
d83771e0b81e4f2fa96a138e74668821,unknown,0,0,0
d837da0bea5e442282642bd4533150dc,unknown,0,0,0
d83e5a98c5a0433986884367849d413a,ark/deepseek-v3,467,88,555
d83e5a98c5a0433986884367849d413a,unknown,0,0,0
d8442c890fe44ddeb51436604a8e481f,ark/deepseek-v3,3800,598,4398
d8442c890fe44ddeb51436604a8e481f,deepseek-chat,2266,2132,4398
d8442c890fe44ddeb51436604a8e481f,unknown,0,0,0
d8476fe7cf764d7fa55919d285267f83,deepseek-chat,722,387,1109
d8476fe7cf764d7fa55919d285267f83,unknown,0,0,0
d848f350a5534dcaa7067e7e8b1d529d,unknown,0,0,0
d84974487a284037b766ba9d1814e242,ark/deepseek-v3,1089,329,1418
d84974487a284037b766ba9d1814e242,unknown,0,0,0
d84f3fe3d671451fb141c501b2fb315a,ark/deepseek-v3,9621,2257,11878
d84f3fe3d671451fb141c501b2fb315a,unknown,0,0,0
d852051958ea4c5095a56159b8958428,ark/deepseek-v3,467,93,560
d852051958ea4c5095a56159b8958428,unknown,0,0,0
d8664d223567419897f7a1f668b4d387,ark/deepseek-v3,701,196,897
d8664d223567419897f7a1f668b4d387,unknown,0,0,0
d867e87fa0844683b05d749e394245ab,unknown,0,0,0
d86da5e7ae7d49009a660594d27f0dc2,deepseek-chat,561,207,768
d86da5e7ae7d49009a660594d27f0dc2,unknown,0,0,0
d86ef7284e9f4b4b99278d2a2e4fbc98,unknown,0,0,0
d87173521a0143489634372ccfcf9c85,ark/deepseek-v3,467,92,559
d87173521a0143489634372ccfcf9c85,unknown,0,0,0
d871e2fd5936470a820256cc3b66a146,ark/deepseek-v3,15454,3167,18621
d871e2fd5936470a820256cc3b66a146,unknown,0,0,0
d87218b1b66c42e8ad3f5c54a84cd005,ark/deepseek-v3,1455,143,1598
d87218b1b66c42e8ad3f5c54a84cd005,unknown,0,0,0
d87469549e9249e7a95230b38037ebe7,deepseek-chat,2106,876,2982
d87469549e9249e7a95230b38037ebe7,unknown,0,0,0
d877ffa94c01403f8c991583c9a0d30e,deepseek-chat,1207,631,1838
d877ffa94c01403f8c991583c9a0d30e,unknown,0,0,0
d87bee69734948b1984fea19a35a956f,ark/deepseek-v3,5111,876,5987
d87bee69734948b1984fea19a35a956f,unknown,0,0,0
d8891e3225ac4e1f965ae795efe07e05,ark/deepseek-v3,32905,7305,40210
d8891e3225ac4e1f965ae795efe07e05,unknown,0,0,0
d8a62db54b094e35aaf1aa25ccdc87c9,deepseek-chat,288,358,646
d8a62db54b094e35aaf1aa25ccdc87c9,gpt-4o-2024-05-13,607,27,634
d8a62db54b094e35aaf1aa25ccdc87c9,unknown,0,0,0
d8b3e2898a84470cb3000b497bb09ebd,ark/deepseek-v3,758,108,866
d8b3e2898a84470cb3000b497bb09ebd,unknown,0,0,0
d8b785d72b4948d381f6b24e68f9ca80,ark/deepseek-v3,1837,341,2178
d8b785d72b4948d381f6b24e68f9ca80,unknown,0,0,0
d8d422635d2f40189e18621b86fb7110,ark/deepseek-v3,1837,381,2218
d8d422635d2f40189e18621b86fb7110,unknown,0,0,0
d8dcf50cd07841c5a8a1884046e273ea,ark/deepseek-v3,1409,529,1938
d8dcf50cd07841c5a8a1884046e273ea,deepseek-chat,5737,153,5890
d8dcf50cd07841c5a8a1884046e273ea,unknown,0,0,0
d8e5e9cdc8de4f55b397141572492bbb,deepseek-chat,2169,915,3084
d8e5e9cdc8de4f55b397141572492bbb,unknown,0,0,0
d8f2a24fcd0b41eab35cdc2dadf84e25,ark/deepseek-v3,701,188,889
d8f2a24fcd0b41eab35cdc2dadf84e25,unknown,0,0,0
d8f53d1d4842434e845042ca5101b938,ark/deepseek-v3,1136,303,1439
d8f53d1d4842434e845042ca5101b938,unknown,0,0,0
d9059597b95b4013a2a309b38bc9d854,ark/deepseek-v3,6022,1776,7798
d9059597b95b4013a2a309b38bc9d854,gpt-4.1,640,20,660
d9059597b95b4013a2a309b38bc9d854,unknown,0,0,0
d90f760f7d164913ba03b36bbec3aa5d,ark/deepseek-v3,0,0,0
d90f760f7d164913ba03b36bbec3aa5d,unknown,0,0,0
d90fa6d7b3b54319a4a16e8240e8de86,ark/deepseek-v3,467,91,558
d90fa6d7b3b54319a4a16e8240e8de86,unknown,0,0,0
d91164bd83d2436787ac744302d2106b,ark/deepseek-v3,0,0,0
d91164bd83d2436787ac744302d2106b,unknown,0,0,0
d917ab8a9f5a4845a45966eb1a00576d,ark/deepseek-v3,1089,290,1379
d917ab8a9f5a4845a45966eb1a00576d,unknown,0,0,0
d919f7568c7e467ea46ac5d3d116e898,ark/deepseek-v3,26323,5098,31421
d919f7568c7e467ea46ac5d3d116e898,unknown,0,0,0
d91e6021e73a4c63b4df538e94237dc3,deepseek-chat,1632,264,1896
d91e6021e73a4c63b4df538e94237dc3,unknown,0,0,0
d9227a34517544ecb15e89e54ae94104,ark/deepseek-v3,1060,451,1511
d9227a34517544ecb15e89e54ae94104,unknown,0,0,0
d937512f244743bf9ff8eab6b94451c8,ark/deepseek-v3-1,2426,1468,3894
d937512f244743bf9ff8eab6b94451c8,gpt-4.1,2551,454,3005
d937512f244743bf9ff8eab6b94451c8,unknown,0,0,0
d94f679021544d378213881745e3ef0b,deepseek-chat,671,449,1120
d94f679021544d378213881745e3ef0b,unknown,0,0,0
d9536607b4024375809984c4e73c118f,ark/deepseek-v3,43171,6898,50069
d9536607b4024375809984c4e73c118f,unknown,0,0,0
d954f59b1f074caea9f36c32f8965000,ark/deepseek-v3-1,1405,795,2200
d954f59b1f074caea9f36c32f8965000,unknown,0,0,0
d9569dd6a108410d912760c1a08fd119,ark/deepseek-v3,467,80,547
d9569dd6a108410d912760c1a08fd119,unknown,0,0,0
d966743b11bd4f4eb3eb32b721fcb220,deepseek-chat,670,354,1024
d966743b11bd4f4eb3eb32b721fcb220,unknown,0,0,0
d96759d348ef45029953f11f7d2fe9a2,deepseek-chat,1306,283,1589
d96759d348ef45029953f11f7d2fe9a2,gpt-4.1,2191,465,2656
d96759d348ef45029953f11f7d2fe9a2,unknown,0,0,0
d969d288e45e4a0688cd76af65ed69c0,deepseek-chat,12689,3369,16058
d969d288e45e4a0688cd76af65ed69c0,unknown,0,0,0
d96d3dac62e34d30bcabfca3791abf75,ark/deepseek-v3,1524,946,2470
d96d3dac62e34d30bcabfca3791abf75,unknown,0,0,0
d97114c703f348ce9a4b2bc8f3b7c4f6,deepseek-chat,0,0,0
d97114c703f348ce9a4b2bc8f3b7c4f6,unknown,0,0,0
d973c6b0ed8049568855b8f51f68ee1b,deepseek-chat,670,356,1026
d973c6b0ed8049568855b8f51f68ee1b,unknown,0,0,0
d9769a73f0aa4625b9ad44037db6ba4f,ark/deepseek-v3,0,0,0
d9769a73f0aa4625b9ad44037db6ba4f,unknown,0,0,0
d97ca870438f49cba48ab057c96ca472,ark/deepseek-v3,3567,1385,4952
d97ca870438f49cba48ab057c96ca472,unknown,0,0,0
d9851fbd3cc6477db6aa0e5a09fb56a0,ark/deepseek-v3,3389,2168,5557
d9851fbd3cc6477db6aa0e5a09fb56a0,unknown,0,0,0
d99e5bd30f8a4135866f4400c1bcf805,deepseek-chat,670,373,1043
d99e5bd30f8a4135866f4400c1bcf805,unknown,0,0,0
d9a0403b2da84adc8e4eb4df053ff25d,ark/deepseek-v3,6616,728,7344
d9a0403b2da84adc8e4eb4df053ff25d,unknown,0,0,0
d9a1b9a4d7994d479c34b93e196d7dfa,ark/deepseek-v3,711,358,1069
d9a1b9a4d7994d479c34b93e196d7dfa,unknown,0,0,0
d9a580915f004b13b9b6b627498bc68e,deepseek-chat,658,373,1031
d9a580915f004b13b9b6b627498bc68e,unknown,0,0,0
d9a73c31d80244f9925ada622d280e7a,ark/deepseek-v3,26335,5262,31597
d9a73c31d80244f9925ada622d280e7a,deepseek-chat,136321,8208,144529
d9a73c31d80244f9925ada622d280e7a,unknown,0,0,0
d9aa145cc3954a56bc0c40c4e03306f9,ark/deepseek-v3,758,116,874
d9aa145cc3954a56bc0c40c4e03306f9,unknown,0,0,0
d9b1f99568cf4c03a970cd2fbd049cef,ark/deepseek-v3,465,93,558
d9b1f99568cf4c03a970cd2fbd049cef,unknown,0,0,0
d9bfcad0ca8e49c197a39b7800b1a37c,deepseek-chat,3066,1188,4254
d9bfcad0ca8e49c197a39b7800b1a37c,gpt-4.1,942,29,971
d9bfcad0ca8e49c197a39b7800b1a37c,unknown,0,0,0
d9c32e2a196c4b3fa42c884c18162368,ark/deepseek-v3,1455,200,1655
d9c32e2a196c4b3fa42c884c18162368,unknown,0,0,0
d9c523388dbd4a9faed1f99f5cc81bbc,ark/deepseek-v3,695,76,771
d9c523388dbd4a9faed1f99f5cc81bbc,unknown,0,0,0
d9cd3c7e0bcd4165a65890ec985f5167,deepseek-chat,710,309,1019
d9cd3c7e0bcd4165a65890ec985f5167,unknown,0,0,0
d9d9bdc071464a3c9c07a005b0842c15,deepseek-chat,2040,807,2847
d9d9bdc071464a3c9c07a005b0842c15,unknown,0,0,0
d9df2456b97242ccbcfb721ece4d1075,deepseek-chat,0,0,0
d9df2456b97242ccbcfb721ece4d1075,unknown,0,0,0
d9e37af9110641c2a4049c09effe5873,ark/deepseek-v3,3712,1536,5248
d9e37af9110641c2a4049c09effe5873,unknown,0,0,0
d9e3d24fe34d4621a26664707c83e2bb,ark/deepseek-v3,465,97,562
d9e3d24fe34d4621a26664707c83e2bb,unknown,0,0,0
d9e565950b6c4099a502f2644114237b,ark/deepseek-v3,1901,516,2417
d9e565950b6c4099a502f2644114237b,unknown,0,0,0
d9ea30d693504daf831c106a90cfab0f,ark/deepseek-v3,2229,1241,3470
d9ea30d693504daf831c106a90cfab0f,unknown,0,0,0
d9f3ad7b146b4b7e915d68a445c6aff5,ark/deepseek-v3,8802,1910,10712
d9f3ad7b146b4b7e915d68a445c6aff5,unknown,0,0,0
d9f9be56f4cb424d9ba0004692c02c12,ark/deepseek-v3,610,258,868
d9f9be56f4cb424d9ba0004692c02c12,unknown,0,0,0
d9fd8550ef0b4465807f763b7da901ac,ark/deepseek-v3,4137,2194,6331
d9fd8550ef0b4465807f763b7da901ac,unknown,0,0,0
da0281f6d5004f7a861553ebf6e50cda,ark/deepseek-v3,1507,464,1971
da0281f6d5004f7a861553ebf6e50cda,unknown,0,0,0
da08899dbdf3439cb9ed4dcb1122303c,deepseek-chat,5472,1856,7328
da08899dbdf3439cb9ed4dcb1122303c,unknown,0,0,0
da0afef3a3234e96b34323189ef51504,deepseek-chat,1346,577,1923
da0afef3a3234e96b34323189ef51504,unknown,0,0,0
da0d6204d0be444184638028eabd828d,deepseek-chat,561,207,768
da0d6204d0be444184638028eabd828d,unknown,0,0,0
da1a2441755d466994b7db5c453e891f,deepseek-chat,658,363,1021
da1a2441755d466994b7db5c453e891f,unknown,0,0,0
da2098cf04c643258186c97674520c17,ark/deepseek-v3,6649,730,7379
da2098cf04c643258186c97674520c17,unknown,0,0,0
da2c8895230248609c3d19b757c7c27a,deepseek-chat,3505,423,3928
da2c8895230248609c3d19b757c7c27a,unknown,0,0,0
da2dea054ce849aa89d81c5438591408,ark/deepseek-v3,4489,2361,6850
da2dea054ce849aa89d81c5438591408,unknown,0,0,0
da2f012988e740df9090a97fed1c55a2,deepseek-chat,969,336,1305
da2f012988e740df9090a97fed1c55a2,unknown,0,0,0
da3f9a1e8ad5485880becefae1583587,deepseek-chat,871,375,1246
da3f9a1e8ad5485880becefae1583587,unknown,0,0,0
da41395b18df4389a322342ff2f4a314,ark/deepseek-v3,6624,698,7322
da41395b18df4389a322342ff2f4a314,deepseek-chat,27187,842,28029
da41395b18df4389a322342ff2f4a314,unknown,0,0,0
da43334f940e407fb8c835218ffc1281,ark/deepseek-v3,2295,1040,3335
da43334f940e407fb8c835218ffc1281,unknown,0,0,0
da478c190413446fb4bd1059ae06750e,ark/deepseek-v3,3448,974,4422
da478c190413446fb4bd1059ae06750e,unknown,0,0,0
da4ae7382921410d9e5358d4872c9203,ark/deepseek-v3,2329,476,2805
da4ae7382921410d9e5358d4872c9203,unknown,0,0,0
da51eb3f89934cf9ac8f3849458cd03b,deepseek-chat,658,330,988
da51eb3f89934cf9ac8f3849458cd03b,unknown,0,0,0
da5c6c165e894a689440a2bdaf37fe15,deepseek-chat,1396,724,2120
da5c6c165e894a689440a2bdaf37fe15,unknown,0,0,0
da5d80ff2bee4547a1b47e8a753fecbf,ark/deepseek-v3,701,176,877
da5d80ff2bee4547a1b47e8a753fecbf,unknown,0,0,0
da5ef5c6c13c4364b7a2aea5dfb651f4,deepseek-chat,600,269,869
da5ef5c6c13c4364b7a2aea5dfb651f4,unknown,0,0,0
da61e237dc2d42049ce3328d05129235,ark/deepseek-v3,4062,770,4832
da61e237dc2d42049ce3328d05129235,unknown,0,0,0
da690a044f3f4c84bf38c43fdf37d5a4,deepseek-chat,670,277,947
da690a044f3f4c84bf38c43fdf37d5a4,unknown,0,0,0
da712eeba885493cad12ebdce2673ea4,unknown,0,0,0
da7149a8f6544191ad9bac0b6150b9e4,ark/deepseek-v3,1509,724,2233
da7149a8f6544191ad9bac0b6150b9e4,unknown,0,0,0
da776fc17142465cb25d8d5d414e913d,deepseek-chat,915,439,1354
